"A000017,NOSTR",2,10
"A000017,NOSTR",2,11
"A000017,NOSTR",2,12
"A000017,NOSTR",2,13
"A000017,NOSTR",2,14
"A000017,NOSTR",2,15
"A000017,NOSTR",2,16
"A000017,NOSTR",2,17
"A000017,NOSTR",2,18
"A000017,NOSTR",2,19
"A000017,NOSTR",2,20
"A000017,NOSTR",2,21
